timestamp_utc,kind,relative_path,outcome
2026-08-29T06:35:00.745329+00:00,sidecar,The Math Rock Collective/Unknown Album/673 He - In Sequence [Full LP].lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,The Math Rock Collective/Unknown Album/674 The Earth is a Man - The Earth is a Man [Full LP].m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,The Math Rock Collective/Unknown Album/674 The Earth is a Man - The Earth is a Man [Full LP].lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,"The Pastels, Tenniscoats/Vivid Youth/677 Vivid Youth.m4a",deleted
2026-08-29T06:35:00.745329+00:00,sidecar,"The Pastels, Tenniscoats/Vivid Youth/677 Vivid Youth.lrc",not_present
2026-08-29T06:35:00.745329+00:00,audio,The Police/Unknown Album/678 Message In A Bottle Video.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,The Police/Unknown Album/678 Message In A Bottle Video.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,The Protomen/Live In Nashville/679 The Will of One.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,The Protomen/Live In Nashville/679 The Will of One.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,The Shiawase/Kotatsu/01 ポテトサラダ - Potato Salad.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,The Shiawase/Kotatsu/01 ポテトサラダ - Potato Salad.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,The Shins/When I Goose-Step/03 New Slang (When You Notice The Stripes).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,The Shins/When I Goose-Step/03 New Slang (When You Notice The Stripes).lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,The Whoops/Unknown Album/683 Satellite.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,The Whoops/Unknown Album/683 Satellite.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,The Worst Taste/Unknown Album/685 duendita - one of one.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,The Worst Taste/Unknown Album/685 duendita - one of one.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,TheClapAttack/Unknown Album/686 Daphne Loves Derby - Kirby.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,TheClapAttack/Unknown Album/686 Daphne Loves Derby - Kirby.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,ThePEKOTARO/Unknown Album/687 スタースタースター (ピアノ有) ぷちゅまる.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,ThePEKOTARO/Unknown Album/687 スタースタースター (ピアノ有) ぷちゅまる.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Thebrownthebrown/Unknown Album/688 the brown _mosaic_.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Thebrownthebrown/Unknown Album/688 the brown _mosaic_.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Theishter/Unknown Album/689 Noragami ED - Heart Realize (Improvisation #2).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Theishter/Unknown Album/689 Noragami ED - Heart Realize (Improvisation #2).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Thirty Seconds To Mars/mtvU Sampler 2006/690 The Kill (Bury Me).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Thirty Seconds To Mars/mtvU Sampler 2006/690 The Kill (Bury Me).lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Thundercat/Unknown Album/693 Thundercat_ NPR Music Tiny Desk Concert.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Thundercat/Unknown Album/693 Thundercat_ NPR Music Tiny Desk Concert.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,TokoyoP/Unknown Album/696 Brainwashing BGM used in Pekora's live streaming -たぬきちの冒険 acoustic ver..m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,TokoyoP/Unknown Album/696 Brainwashing BGM used in Pekora's live streaming -たぬきちの冒険 acoustic ver..lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Tokyo Incidents/News/697 永遠の不在証明 - The Scarlet Alibi.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Tokyo Incidents/News/697 永遠の不在証明 - The Scarlet Alibi.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Tokyo Incidents/Sports/698 能動的三分間 - 3 min..m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Tokyo Incidents/Sports/698 能動的三分間 - 3 min..lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Tokyo Incidents/Unknown Album/699 東京事変 - 永遠の不在証明 from ニュースフラッシュ.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Tokyo Incidents/Unknown Album/699 東京事変 - 永遠の不在証明 from ニュースフラッシュ.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Tokyo Incidents/Unknown Album/702 赤の同盟 - Alianza de sangre.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Tokyo Incidents/Unknown Album/702 赤の同盟 - Alianza de sangre.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Tokyo Syoki Syodo/END OF THE WORLD/04 トラブルメイカーガール - TROUBLEMAKER GIRL.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Tokyo Syoki Syodo/END OF THE WORLD/04 トラブルメイカーガール - TROUBLEMAKER GIRL.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Tokyo Syoki Syodo/Unknown Album/706 東京 - TOKYO.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Tokyo Syoki Syodo/Unknown Album/706 東京 - TOKYO.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Tokyorenbo/I act like a fool in the habit that wants to die/707 素晴らしきこの世界 - wonderful World.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Tokyorenbo/I act like a fool in the habit that wants to die/707 素晴らしきこの世界 - wonderful World.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Tom McEggsDennis/Unknown Album/709 Mouse on the Keys - Sezession (Full EP).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Tom McEggsDennis/Unknown Album/709 Mouse on the Keys - Sezession (Full EP).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Topshelf Records/Unknown Album/710 _High Hopes_ by Sweet Pill (official video).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Topshelf Records/Unknown Album/710 _High Hopes_ by Sweet Pill (official video).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,"Topshelf Records/Unknown Album/711 DOKU-EN-KAI, by toe (official video).m4a",deleted
2026-08-29T06:35:00.745329+00:00,sidecar,"Topshelf Records/Unknown Album/711 DOKU-EN-KAI, by toe (official video).lrc",not_present
2026-08-29T06:35:00.745329+00:00,audio,ToyJoy Official/Unknown Album/712 ToyJoy - 星に願いを【Official Music Video】.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,ToyJoy Official/Unknown Album/712 ToyJoy - 星に願いを【Official Music Video】.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Trooper Salute/Tenshichan dayo/01 天使ちゃんだよ - Tenshichan dayo.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Trooper Salute/Tenshichan dayo/01 天使ちゃんだよ - Tenshichan dayo.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Trooper Salute/Trooper Salute 2/720 忘れてしまいそう - Wasureteshimaisou.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Trooper Salute/Trooper Salute 2/720 忘れてしまいそう - Wasureteshimaisou.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Trooper Salute/Trooper Salute/718 美人 - Bijin.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Trooper Salute/Trooper Salute/718 美人 - Bijin.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Trooper Salute/Tsumetai Mermaid/01 冷たいマーメイド - Tsumetai Mermaid.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Trooper Salute/Tsumetai Mermaid/01 冷たいマーメイド - Tsumetai Mermaid.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,UPLIFT SPICE/Unknown Album/726 青葉とワルツ.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,UPLIFT SPICE/Unknown Album/726 青葉とワルツ.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,UPLIFT SPICE/Unknown Album/727 MARINE SNOW.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,UPLIFT SPICE/Unknown Album/727 MARINE SNOW.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,UPLIFT SPICE/Unknown Album/728 バイナリ.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,UPLIFT SPICE/Unknown Album/728 バイナリ.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Underrated/Unknown Album/1383 Number Girl __ 透明少女 _ PV.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Underrated/Unknown Album/1383 Number Girl __ 透明少女 _ PV.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Uri/Unknown Album/732 Horie Mami - Hanashirube (Salsa Ver.).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Uri/Unknown Album/732 Horie Mami - Hanashirube (Salsa Ver.).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Utsu-P/Unknown Album/733 MiKUSABBATH.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Utsu-P/Unknown Album/733 MiKUSABBATH.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,VELTPUNCH/THE NEWEST JOKE/735 VELTPUNCH _ グッバイアンサー.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,VELTPUNCH/THE NEWEST JOKE/735 VELTPUNCH _ グッバイアンサー.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Various Artists/Musical Isotope RIME 1st COMPILATION ALBUM Paranormal vol.1 A Paranormal Echo/741 シンクタンク - Sinktank.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Various Artists/Musical Isotope RIME 1st COMPILATION ALBUM Paranormal vol.1 A Paranormal Echo/741 シンクタンク - Sinktank.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Various Artists/Pop Music_ The Modern Era 1976-1999/34 Virtual Insanity.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Various Artists/Pop Music_ The Modern Era 1976-1999/34 Virtual Insanity.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Various Artists/Sakamichi No Apollon (Original Sound Track)/16 バードランドの子守唄 - Lullaby Of Birdland (feat. Aoi Teshima).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Various Artists/Sakamichi No Apollon (Original Sound Track)/16 バードランドの子守唄 - Lullaby Of Birdland (feat. Aoi Teshima).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Veil Of Maya/Matriarch/05 Mikasa.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Veil Of Maya/Matriarch/05 Mikasa.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,VirginBabylonRecords/Unknown Album/746 matryoshka - Monotonous Purgatory (MUSIC VIDEO).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,VirginBabylonRecords/Unknown Album/746 matryoshka - Monotonous Purgatory (MUSIC VIDEO).lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,VivaLaPanda/Unknown Album/747 moriyuni - 祝いのうた.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,VivaLaPanda/Unknown Album/747 moriyuni - 祝いのうた.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Voiced Out/Unknown Album/1380 Paniyolo - Color.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Voiced Out/Unknown Album/1380 Paniyolo - Color.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,WAKUSEI ABNORMAL official/Unknown Album/749 惑星アブノーマル 「怠惰」セルフカバー！.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,WAKUSEI ABNORMAL official/Unknown Album/749 惑星アブノーマル 「怠惰」セルフカバー！.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,WAKUSEI ABNORMAL official/Unknown Album/750 惑星アブノーマル「ひとりになれない 」 セルフカバー.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,WAKUSEI ABNORMAL official/Unknown Album/750 惑星アブノーマル「ひとりになれない 」 セルフカバー.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,WEDNESDAY CAMPANELLA/Unknown Album/751 メロス - Melos.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,WEDNESDAY CAMPANELLA/Unknown Album/751 メロス - Melos.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,WHITE ASH/Crowds/752 Crowds.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,WHITE ASH/Crowds/752 Crowds.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,WHUS Radio/Unknown Album/753 Covet __ Live Studio Session.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,WHUS Radio/Unknown Album/753 Covet __ Live Studio Session.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Wagakki Band/Unknown Album/1379 和楽器バンド _ 千本桜.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Wagakki Band/Unknown Album/1379 和楽器バンド _ 千本桜.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Waifu Wednesdays/Unknown Album/754 PSYQUI - ヒステリックナイトガール feat. Such (android52 Edit).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Waifu Wednesdays/Unknown Album/754 PSYQUI - ヒステリックナイトガール feat. Such (android52 Edit).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Wakusei Abnormal/Unknown Album/755 愛してやまない.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Wakusei Abnormal/Unknown Album/755 愛してやまない.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Wallows/Unknown Album/756 Are You Bored Yet_ (feat. Clairo).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Wallows/Unknown Album/756 Are You Bored Yet_ (feat. Clairo).lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Wardrip06/Unknown Album/757 John Cafferty - Hearts On Fire (Rocky IV).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Wardrip06/Unknown Album/757 John Cafferty - Hearts On Fire (Rocky IV).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Wax Bodega/Unknown Album/758 Holy Fawn - _Death Is A Relief_.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Wax Bodega/Unknown Album/758 Holy Fawn - _Death Is A Relief_.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,We are the Music Makers/Unknown Album/759 Kazumasa Hashimoto - Londo.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,We are the Music Makers/Unknown Album/759 Kazumasa Hashimoto - Londo.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,"Weezer/Undone - The Sweater Song (Third Practice - February 17, 1992)/01 Undone - The Sweater Song (Third Practice - February 17, 1992).m4a",deleted
2026-08-29T06:35:00.745329+00:00,sidecar,"Weezer/Undone - The Sweater Song (Third Practice - February 17, 1992)/01 Undone - The Sweater Song (Third Practice - February 17, 1992).lrc",deleted
2026-08-29T06:35:00.745329+00:00,audio,WinnipegHomicide/Unknown Album/764 Kyojaku. - Kokou no Gadan.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,WinnipegHomicide/Unknown Album/764 Kyojaku. - Kokou no Gadan.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Wisteria Official/Unknown Album/765 Wisteria_ピース.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Wisteria Official/Unknown Album/765 Wisteria_ピース.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Worldwide FM/Unknown Album/766 Joe Armon-Jones and Femi Koleoso for Brownswood Basement x The Lot Radio.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Worldwide FM/Unknown Album/766 Joe Armon-Jones and Femi Koleoso for Brownswood Basement x The Lot Radio.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Xxtarlit⚸/A Thousand Things I Could Tell You/767 Fleeting Frozen Heart.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Xxtarlit⚸/A Thousand Things I Could Tell You/767 Fleeting Frozen Heart.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Y.Y.L/Unknown Album/768 Chiisana Koi no Uta - Mongol 800 + Lyrics.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Y.Y.L/Unknown Album/768 Chiisana Koi no Uta - Mongol 800 + Lyrics.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,"YURiCa_Hanatan, KIKUO/Unknown Album/770 ヒトガワリ.m4a",deleted
2026-08-29T06:35:00.745329+00:00,sidecar,"YURiCa_Hanatan, KIKUO/Unknown Album/770 ヒトガワリ.lrc",deleted
2026-08-29T06:35:00.745329+00:00,audio,Yamamoto Hikaru/Unknown Album/772 勘冴えて悔しいわ _ ずっと真夜中でいいのに。【Bass cover】.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Yamamoto Hikaru/Unknown Album/772 勘冴えて悔しいわ _ ずっと真夜中でいいのに。【Bass cover】.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Yashin/Put Your Hands Where I Can See Them/773 Yashin - Stand Up (Official Video).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Yashin/Put Your Hands Where I Can See Them/773 Yashin - Stand Up (Official Video).lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Yogee New Waves/Climax Night e.p./774 Climax Night.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Yogee New Waves/Climax Night e.p./774 Climax Night.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Yuji Ohno & Lupintic Five/LET'S DANCE/09 THEME FROM LUPIN Ⅲ feat. Yoshie Nakano (from EGO-WRAPPIN') (feat. Yoshie Nakano).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Yuji Ohno & Lupintic Five/LET'S DANCE/09 THEME FROM LUPIN Ⅲ feat. Yoshie Nakano (from EGO-WRAPPIN') (feat. Yoshie Nakano).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,YukiNagato3/Unknown Album/779 Spangle call Lilli line- Out of Sight.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,YukiNagato3/Unknown Album/779 Spangle call Lilli line- Out of Sight.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Yuu Miyashita/Unknown Album/781 キルマー 歌ってみた／宮下遊.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Yuu Miyashita/Unknown Album/781 キルマー 歌ってみた／宮下遊.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Zix/Unknown Album/784 50 Cent - If I Can't.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Zix/Unknown Album/784 50 Cent - If I Can't.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,allenwalker1123/Unknown Album/790 あさきasaki 愛のかたち 幸せのかたち.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,allenwalker1123/Unknown Album/790 あさきasaki 愛のかたち 幸せのかたち.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,beautysupplyinc/Unknown Album/792 「tricot」potage from hell.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,beautysupplyinc/Unknown Album/792 「tricot」potage from hell.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,betcover!!/Yuki/03 ゴーゴースチーム - Go Go Steam.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,betcover!!/Yuki/03 ゴーゴースチーム - Go Go Steam.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,betcover!!/uma/01 バーチャルセックス - Virtual Sex.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,betcover!!/uma/01 バーチャルセックス - Virtual Sex.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,black midi/Slow (Loud)/01 Slow (Loud).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,black midi/Slow (Loud)/01 Slow (Loud).lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,bohemianvoodoo/Color & Monochrome 2/795 Golden Forest.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,bohemianvoodoo/Color & Monochrome 2/795 Golden Forest.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,bohemianvoodoo/Echoes/796 Adria Blue.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,bohemianvoodoo/Echoes/796 Adria Blue.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,bud music/Unknown Album/797 jizue｢sun｣.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,bud music/Unknown Album/797 jizue｢sun｣.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,bungeitengoku/fragrance of a daydream/04 宿命論とチューリップ - fatalism and tulips.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,bungeitengoku/fragrance of a daydream/04 宿命論とチューリップ - fatalism and tulips.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,by the end of summer/Sunlight/799 He Forgot How To Run (2015 remake) - by the end of summer.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,by the end of summer/Sunlight/799 He Forgot How To Run (2015 remake) - by the end of summer.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,carnut89sb/Unknown Album/800 カッコー (Cuckoo) - autobahn kidnapping.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,carnut89sb/Unknown Album/800 カッコー (Cuckoo) - autobahn kidnapping.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,cephalo/Fluorite code/03 ていくいっといーじー - take it easy.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,cephalo/Fluorite code/03 ていくいっといーじー - take it easy.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,cephalo/Fluorite code/805 ルート225 - Route225.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,cephalo/Fluorite code/805 ルート225 - Route225.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,chatmonchy/Girl's Will Not Have Tomorrow/02 バスロマンス - Bus Romance.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,chatmonchy/Girl's Will Not Have Tomorrow/02 バスロマンス - Bus Romance.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,chelmico/maze/810 milk.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,chelmico/maze/810 milk.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,chibi0115/Unknown Album/811 Long Song _ クラムボン.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,chibi0115/Unknown Album/811 Long Song _ クラムボン.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,chopxticksmusic/Unknown Album/812 小紅帽 silhungmo - 《夏意識》.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,chopxticksmusic/Unknown Album/812 小紅帽 silhungmo - 《夏意識》.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,chouchou merged syrups/since/01 ヒエログリフと遊ぶ - hierogurifu to asobu.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,chouchou merged syrups/since/01 ヒエログリフと遊ぶ - hierogurifu to asobu.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,cinema staff/BEST OF THE SUPER CINEMA 2008-2011_2012-2019/818 cinema staff「斜陽」MV.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,cinema staff/BEST OF THE SUPER CINEMA 2008-2011_2012-2019/818 cinema staff「斜陽」MV.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,cinema staff/Unknown Album/817 cinema staff 「great escape」MV（TVアニメ「進撃の巨人」後期EDテーマ）.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,cinema staff/Unknown Album/817 cinema staff 「great escape」MV（TVアニメ「進撃の巨人」後期EDテーマ）.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,cinema staff/Unknown Album/822 岐路 - Kiro.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,cinema staff/Unknown Album/822 岐路 - Kiro.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,cinemastaffchannel/Unknown Album/823 cinema staff「西南西の虹」SPECIAL LIVE.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,cinemastaffchannel/Unknown Album/823 cinema staff「西南西の虹」SPECIAL LIVE.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,citrus fossil/Unknown Album/824 なんてね _ citrus ft.雪歌ユフ.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,citrus fossil/Unknown Album/824 なんてね _ citrus ft.雪歌ユフ.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,citrus fossil/Unknown Album/825 あなたはヒーロー _ citrus ft.罪告ナエ.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,citrus fossil/Unknown Album/825 あなたはヒーロー _ citrus ft.罪告ナエ.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,clammbon/2010/12 あかり from HERE (clammbon side).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,clammbon/2010/12 あかり from HERE (clammbon side).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,clammbon/Unknown Album/121 THE NEW SONG _ clammbon(クラムボン).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,clammbon/Unknown Album/121 THE NEW SONG _ clammbon(クラムボン).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,cokiyu/Your Thorn/827 cokiyu - Your Thorn.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,cokiyu/Your Thorn/827 cokiyu - Your Thorn.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,commmons/Unknown Album/828 相対性理論＋渋谷慶一郎 _スカイライダーズ_ Music Video.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,commmons/Unknown Album/828 相対性理論＋渋谷慶一郎 _スカイライダーズ_ Music Video.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,consome1971/Unknown Album/829 風に預けて - advantage Lucy.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,consome1971/Unknown Album/829 風に預けて - advantage Lucy.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,cosmicnote/Unknown Album/830 heliotrope __ 山椒魚とアメちゃん.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,cosmicnote/Unknown Album/830 heliotrope __ 山椒魚とアメちゃん.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,cosmicnote/Unknown Album/831 heliotrope __ clean slate.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,cosmicnote/Unknown Album/831 heliotrope __ clean slate.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,cotoba/sin swims/834 contigo.m4a,deleted
